"11Giraffes","https://manage.11giraffes.com/","{\"learned_xpath_password_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[4]/td/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[2]/td/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[7]/td/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_Password\"}"
"Bluehost","https://my.bluehost.com/cgi-bin/cplogin","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn_secondary\\u0027][tabindex\\u003d\\u00273\\u0027]\", \"learned_xpath_password\": \"#lpass\", \"learned_xpath_username\": \"#ldomain\"}"
"BMC Software Support","https://bmc.okta.com/login/login.htm","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027button button-primary\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027username\\u0027]\"}"
"Bontq","http://www.bontq.com/login.php","{\"learned_xpath_click\": \"TD[class\\u003d\\u0027button_center\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027Email\\u0027][class\\u003d\\u0027text_input\\u0027]\"}"
"BookFresh","https://www.bookfresh.com/users/login","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn btn-green btn-large\\u0027]\", \"learned_xpath_password\": \"#user_password\", \"learned_xpath_username\": \"#user_email\"}"
"Boulder Logic","https://www.boulderlogic.com/reference/login.aspx","{\"learned_xpath_click\": \"#mLoginButton\", \"learned_xpath_password\": \"#mPassword\", \"learned_xpath_username\": \"#mEmail\"}"
"Boundary","https://truesight.bmc.com/#/login/pulse","{\"learned_xpath_password_xpath\": \"/html/body/div[6]/div/div/div/article/div[3]/div/form/div[2]/label/input\", \"learned_xpath_username_xpath\": \"/html/body/div[6]/div/div/div/article/div[3]/div/form/div/label/input\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027email\\u0027][type\\u003d\\u0027email\\u0027][placeholder\\u003d\\u0027Email Address\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[6]/div/div/div/article/div[3]/div/form/button\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027login__submit d-button d-button_primary d-button_service d-button_large\\u0027][type\\u003d\\u0027submit\\u0027][ng-disabled\\u003d\\u0027loginForm.$invalid\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027][type\\u003d\\u0027password\\u0027][placeholder\\u003d\\u0027Password\\u0027]\"}"
"Box.com","https://app.box.com/login/","{\"learned_xpath_username\": \"FORM#login-form DIV LABEL:nth-child(2) INPUT.inp-full-width[name\\u003d\\u0027login\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-primary btn-full-width\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027][class\\u003d\\u0027inp-full-width\\u0027][type\\u003d\\u0027password\\u0027]\"}"
"Brady - Tiscor InspectNTrack","https://www.inspectntrack.com/login.aspx","{\"learned_xpath_click\": \"#ctl00_ContentBody_ImageButton1\", \"learned_xpath_password\": \"#ctl00_ContentBody_txtPassword\", \"learned_xpath_username\": \"#ctl00_ContentBody_txtUserName\"}"
"Brandworkz","https://brandworkz.zendesk.com/access/unauthenticated#login","{\"learned_xpath_username\": \"#user_email\", \"learned_doc_id_username\": \"0\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027commit\\u0027][class\\u003d\\u0027button primary\\u0027]\", \"learned_doc_id_password\": \"0\", \"learned_doc_id_click\": \"0\", \"learned_xpath_password\": \"#user_password\"}"
"Bremy (Solution Dynamics)","https://secure.comitgroup.com/index.php","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027SUBMIT\\u0027][class\\u003d\\u0027box\\u0027][value\\u003d\\u0027Login\\u0027][name\\u003d\\u0027login\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027PASSWORD\\u0027][class\\u003d\\u0027box\\u0027][size\\u003d\\u002725\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027TEXT\\u0027][class\\u003d\\u0027box\\u0027][size\\u003d\\u002725\\u0027][name\\u003d\\u0027username\\u0027]\"}"
"Brightcove - Video","https://signin.brightcove.com/login","{\"learned_xpath_click\": \"#signinButton\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"British Airways","http://www.britishairways.com/en-gb/destinations/uk-ireland","{\"learned_xpath_username\": \"#loginid\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"FORM[name\\u003d\\u0027navLoginForm\\u0027] BUTTON[type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"British Airways - Executive Club","http://www.britishairways.com/travel/echome/execclub/_gf/en_gb","{\"learned_xpath_click\": \"SECTION[id\\u003d\\u0027ba-body\\u0027] BUTTON[id\\u003d\\u0027ecuserlogbutton\\u0027]\", \"learned_xpath_password\": \"DIV[id\\u003d\\u0027pintr\\u0027] INPUT[id\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"DIV[id\\u003d\\u0027logintr\\u0027] INPUT[id\\u003d\\u0027membershipNumber\\u0027]\"}"
"Brixhq","http://www.brixhq.com/users/sign_in","{\"learned_xpath_click\": \"#app_user_submit\", \"learned_xpath_password\": \"#app_user_password\", \"learned_xpath_username\": \"#app_user_email\"}"
"BroadSoft Exchange","http://xchange.broadsoft.com/php/xchange/","{\"learned_xpath_click\": \"#edit-submit\", \"learned_xpath_password\": \"#edit-pass\", \"learned_xpath_username\": \"#edit-name\"}"
"BrokerOffice","https://www.brokeroffice.com/","{\"learned_xpath_click\": \"#go\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#login\"}"
"Bronto","https://app.bronto.com/login/index/login/","{\"learned_xpath_click\": \"#Login_submit\", \"learned_xpath_password\": \"#Login_password\", \"learned_xpath_username\": \"#Login_username\"}"
"BugHost","http://www.bughost.com/login.asp","{\"learned_xpath_click\": \"#cmdLogin\", \"learned_xpath_password\": \"#idPassword\", \"learned_xpath_username\": \"#idEmail\"}"
"Building Engines","http://www.buildingengines.com/login","{\"learned_xpath_username\": \"#j_username\", \"learned_doc_id_username\": \"0\", \"learned_xpath_click\": \"#login_Login\", \"learned_doc_id_password\": \"0\", \"learned_doc_id_click\": \"0\", \"learned_xpath_password\": \"j_password\"}"
"BulkSMS","https://www2.bulksms.com/login.mc","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027login_password\\u0027][size\\u003d\\u002710\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027login_username\\u0027][size\\u003d\\u002710\\u0027][maxlength\\u003d\\u002730\\u0027]\"}"
"Bullhorn","https://www.bullhornstaffing.com/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027username\\u0027]\"}"
"ByAllAccounts-Partner Login","http://byallaccounts.morningstar.com/partnerportal/index.html","{\"learned_xpath_click\": \"#submitlogin\", \"learned_xpath_password\": \"#usernamefield\", \"learned_xpath_username\": \"#passwordfield\"}"
"CA Technologies","https://www.ca.com/gb/register/login.aspx","{\"learned_xpath_click\": \"#loginSubmit\", \"learned_xpath_password\": \"#PASSWORD\", \"learned_xpath_username\": \"#USER\"}"
"CafePress","https://members.cafepress.com/login","{\"learned_xpath_click\": \"#submit-login-form\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"CainTravel","http://www.caintravel.com/","{\"learned_xpath_click\": \"#L_Submit_Button\", \"learned_xpath_password\": \"#Password1\", \"learned_xpath_username\": \"#Text1\"}"
"CakeMail","https://www.cakemail.com/login","{\"learned_xpath_click\": \"#edit-submit\", \"learned_xpath_password\": \"#edit-password\", \"learned_xpath_username\": \"#edit-email\"}"
"CallRail","https://app.callrail.com/users/sign_in","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-call-to-action\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#user_password\", \"learned_xpath_username\": \"#user_email\"}"
"CAMP Systems","http://www.campsystems.com/","{\"learned_xpath_click\": \"INPUT[tabindex\\u003d\\u00275\\u0027][class\\u003d\\u0027btnStyle\\u0027][type\\u003d\\u0027button\\u0027]\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserID\"}"
"Campaigner","https://secure.campaigner.com/login/login.aspx","{\"learned_xpath_click\": \"#ctl00_MPContent_btnSignIn\", \"learned_xpath_password\": \"#ctl00_MPContent_txtPassword\", \"learned_xpath_username\": \"#ctl00_MPContent_txtUsername\"}"
"Camstar","https://ssl.salesforce.com/secur/login_portal.jsp?orgId=00D000000003wAW&portalId=060000000001JVJ","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Capital IQ","https://www.capitaliq.com/ciqdotnet/login-sso.aspx","{\"learned_xpath_click\": \"#myLoginButton\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Carbonite","https://account.carbonite.com/Account/LogOn","{\"learned_xpath_click\": \"#logonButton\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#UserName\"}"
"CarlsonWagonlitTravel","https://sso.carlsonwagonlit.com/login.do","{\"learned_xpath_click\": \"HTML BODY DIV DIV DIV DIV DIV FORM BUTTON:nth-child(4)\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#user\"}"
"Cart2Cart","https://app.shopping-cart-migration.com/#login","{\"learned_xpath_username\": \"#email-sign-in\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn btn-success btn-md\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password-sign-in\"}"
"Castlight Health","https://us.castlighthealth.com/login","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Log in\\u0027][name\\u003d\\u0027commit\\u0027][class\\u003d\\u0027submit button\\u0027]\", \"learned_xpath_password\": \"#password_login\", \"learned_xpath_username\": \"#email_login\"}"
"CentreSuite","https://www.centresuite.com/Centre/Public/Logon.aspx","{\"learned_xpath_click\": \"#btnSubmit\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtLogonId\"}"
"Ceridian","https://secure.ceridian.com/myceridian2006/login/1,,10003,00.html","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027][size\\u003d\\u002720\\u0027][maxlength\\u003d\\u002721\\u0027][autocomplete\\u003d\\u0027off\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027username\\u0027][size\\u003d\\u002720\\u0027][maxlength\\u003d\\u002721\\u0027][autocomplete\\u003d\\u0027off\\u0027]\"}"
"Certify","https://www.certify.com/Login.aspx","{\"learned_xpath_click\": \"#Submit\", \"learned_xpath_password\": \"#7CDB5079534DF37CD06C4E76D141534F\", \"learned_xpath_username\": \"#D53DFAFC76FEBB307AEA38378D6881DA\"}"
"Channel Insight","https://ci.infonow.com/nucleus/workbench.jsp","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"ChannelAdvisor","https://login.channeladvisor.com/","{\"learned_xpath_click\": \"#loginBtn\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"ChannelAdvisor Helpdesk","https://login.channeladvisor.com/","{\"learned_xpath_click\": \"#loginBtn\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Chargify","https://app.chargify.com/login","{\"learned_xpath_username\": \"#user_session_login\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"#submit_log_in\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#user_session_password\"}"
"Chatham Financial","https://chathamdirect.com/login","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][tabindex\\u003d\\u00273\\u0027][ng-disabled\\u003d\\u0027submitted\\u0027]\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#UserName\"}"
"ChatWork","https://www.chatwork.com/login.php","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027login\\u0027][class\\u003d\\u0027new-theme_button btnPrimary btnLarge\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"#login_email\"}"
"CheapAir","https://www.cheapair.com/signin","{\"learned_xpath_username\": \"#signInEmail\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"#signInBtn\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#signInPassword\"}"
"Checkvist","https://checkvist.com/auth/login","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027newbut redbut largeBut\\u0027][tabindex\\u003d\\u00274\\u0027]\", \"learned_xpath_password\": \"#user_password\", \"learned_xpath_username\": \"#user_email\"}"
"Cigna - myCigna","https://my.cigna.com/web/public/guest","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Circuit ID","https://www.circuitid.com/secure/login/","{\"learned_xpath_click\": \"#button_login\", \"learned_xpath_password\": \"#vPassword\", \"learned_xpath_username\": \"#vUsername\"}"
"Cisco","https://sso.cisco.com/autho/forms/CDClogin.html","{\"learned_xpath_click\": \"#login-button\", \"learned_xpath_password\": \"#passwordInput\", \"learned_xpath_username\": \"#userInput\"}"
"CitizenServe","https://www.citizenserve.com/citizenserve-login/","{\"learned_xpath_click\": \"FORM[id\\u003d\\u0027LForm\\u0027] A[class\\u003d\\u0027signin\\u0027]\", \"learned_xpath_password\": \"#LForm_Password\", \"learned_xpath_username\": \"#LForm_Username\"}"
"Citrix Online","https://identity.citrix.com/Utility/STS/Sign-In","{\"learned_xpath_password_xpath\": \"/html/body/div[2]/div[2]/div[2]/form/div/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[2]/div[2]/div[2]/form/div/div/input\", \"learned_xpath_username\": \"#userName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[2]/div[2]/div[2]/form/div[2]/input\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"Clario Analytics","https://login.clarioanalytics.com/cas/login?service=https%3A%2F%2Fclario.clarioanalytics.com%2Fatrium%2F","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#pass\", \"learned_xpath_username\": \"#email\"}"
"Clarizen","https://app2.clarizen.com/clarizen/Pages/Service/Login.aspx","{\"learned_xpath_click\": \"#lbtLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtLogin\"}"
"ClearCompany","https://app.clearcompany.com/","{\"learned_xpath_password_xpath\": \"/html/body/div[4]/form/div/div/div/div[3]/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[4]/form/div/div/div/div[3]/div/div/input\", \"learned_xpath_username\": \"#UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[4]/form/div/div/div/div[3]/div[3]/button\", \"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027js-login-sign-in qa-login-sign-in btn btn-default\\u0027][tabindex\\u003d\\u00273\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#Password\"}"
"ClearDelta","http://www.cleardelta.com/","{\"learned_xpath_click\": \"INPUT[width\\u003d\\u002732\\u0027][type\\u003d\\u0027image\\u0027][height\\u003d\\u002732\\u0027][src\\u003d\\u0027images/btn_enter.gif\\u0027][value\\u003d\\u0027Submit\\u0027][name\\u003d\\u0027Submit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][maxlength\\u003d\\u002725\\u0027][size\\u003d\\u002720\\u0027][class\\u003d\\u0027inputbox\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][maxlength\\u003d\\u002725\\u0027][size\\u003d\\u002725\\u0027][class\\u003d\\u0027inputbox\\u0027][name\\u003d\\u0027userid\\u0027]\"}"
"ClearSlide","https://www.clearslide.com/auth/login","{\"learned_xpath_click\": \"#saveForm\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"Clickability","https://cms.clickability.com/cms","{\"learned_xpath_click\": \"#loginBtn\", \"learned_xpath_password\": \"#j_password\", \"learned_xpath_username\": \"#j_username\"}"
"ClickTale","https://login.app.clicktale.com/Login.aspx","{\"learned_xpath_click\": \"#ctl00_MainContentPlaceHolder_LoginButton\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#ctl00_MainContentPlaceHolder_UserName\"}"
"ClickTime","http://www.clicktime.com/?login=true","{\"learned_xpath_click\": \"#loginbutton\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"Clicktools","https://app.clicktools.com/app/login.jsp","{\"learned_xpath_username\": \"#email\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"BUTTON[name\\u003d\\u0027method:interactive\\u0027][class\\u003d\\u0027btn btn-primary cald_3D_button_primary\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"Cloud Cruiser","http://www.cloudcruiser.com/wp-login.php","{\"learned_xpath_click\": \"#wp-submit\", \"learned_xpath_password\": \"#user_pass\", \"learned_xpath_username\": \"#user_login\"}"
"Cloud9Analytics","https://central.cloud9analytics.com/CentralApplication/","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027button\\u0027][class\\u003d\\u0027loginBT\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][class\\u003d\\u0027passwordTB\\u0027][placeholder\\u003d\\u0027Password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][class\\u003d\\u0027userNameTB\\u0027][placeholder\\u003d\\u0027Username\\u0027]\"}"
"Cloudant","https://cloudant.com/sign-in/","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"CloudApp","https://my.cl.ly/login","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027blue button btn_primary\\u0027][data-loading\\u003d\\u0027Signing In\\u0027][name\\u003d\\u0027commit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#user_session_password\", \"learned_xpath_username\": \"#user_session_email\"}"
"Cloudera","https://www.cloudera.com/content/cloudera/en/user/login.html","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#user\"}"
"CloudFlare","https://www.cloudflare.com/a/login","{\"learned_xpath_password_xpath\": \"/html/body/div[2]/div/div/section/div[1]/form[1]/div/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[2]/div/div/section/div[1]/form[1]/div/div[1]/div/input\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027email\\u0027][type\\u003d\\u0027email\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[2]/div/div/section/div[1]/form[1]/div/div[4]/div/button\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-success btn-large width-full\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027][type\\u003d\\u0027password\\u0027]\"}"
"Cloudforge","https://app.cloudforge.com/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Sign In\\u0027][name\\u003d\\u0027commit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#login\"}"
"CloudShare - Enterprise","https://use.cloudshare.com/login.aspx","{\"learned_xpath_click\": \"#ContentPlaceHolder1_LoginButton\", \"learned_xpath_password\": \"#ContentPlaceHolder1_Password\", \"learned_xpath_username\": \"#ContentPlaceHolder1_UserName\"}"
"CloudShare ProPlus","https://use.cloudshare.com/Pro/Login.mvc","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027autoSubmit newButton\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"Cloudwords","https://app.cloudwords.com/login.htm","{\"learned_xpath_click\": \"A#login-button SPAN\", \"learned_xpath_password\": \"#j_password\", \"learned_xpath_username\": \"#j_username\"}"
"CMS","http://cmswebaccess.com/","{\"learned_xpath_click\": \"#submits\", \"learned_xpath_password\": \"#txtUserPassword1\", \"learned_xpath_username\": \"#txtUserName1\"}"
"CNN","http://edition.cnn.com/login.html","{\"learned_xpath_click\": \"FORM[id\\u003d\\u0027gigya-login-form\\u0027] INPUT[value\\u003d\\u0027Submit\\u0027]\", \"learned_xpath_password\": \"FORM[id\\u003d\\u0027gigya-login-form\\u0027] INPUT[name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"FORM[id\\u003d\\u0027gigya-login-form\\u0027] INPUT[name\\u003d\\u0027username\\u0027]\"}"
"coAction","https://coapps.coaction.com/collaborate/","{\"learned_xpath_click\": \"IMG[src\\u003d\\u0027./themes/Default/images/loginbutton_out.gif\\u0027][class\\u003d\\u0027gwt-Image\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][class\\u003d\\u0027myriad13txtbox9\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][class\\u003d\\u0027myriad13txtbox7\\u0027]\"}"
"CoCENTRIX","https://servicedesk.cocentrix.com/Account/Login","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn btn-danger button\\u0027]\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#UserName\"}"
"Comcast","https://login.comcast.net/login","{\"learned_xpath_click\": \"#sign_in\", \"learned_xpath_password\": \"#passwd\", \"learned_xpath_username\": \"#user\"}"
"Comindwork","https://my.comindwork.com/login.aspx","{\"learned_xpath_click\": \"#ctl03_ctl00_ctl03_LoginButton\", \"learned_xpath_password\": \"#ctl03_ctl00_ctl03_password\", \"learned_xpath_username\": \"#ctl03_ctl00_ctl03_login\"}"
"ComplianceDepot","https://www.compliancedepot.com/webapp/login.aspx","{\"learned_xpath_click\": \"#okButton\", \"learned_xpath_password\": \"#passwordTextBox\", \"learned_xpath_username\": \"#userIdTextBox\"}"
"CompuCom","https://source.compucom.com/common/site/signin.aspx","{\"learned_xpath_click\": \"#ctl00__mainContentPlaceHolder_SignInButton\", \"learned_xpath_password\": \"#ctl00__mainContentPlaceHolder_password\", \"learned_xpath_username\": \"#ctl00__mainContentPlaceHolder_emailAddress\"}"
"comScore","https://auth.comscore.com/login/","{\"learned_xpath_click\": \"#login\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][tabindex\\u003d\\u00272\\u0027][size\\u003d\\u002727\\u0027][name\\u003d\\u0027passwd\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][tabindex\\u003d\\u00271\\u0027][size\\u003d\\u002727\\u0027][name\\u003d\\u0027userid\\u0027]\"}"
"Concur","https://www.concursolutions.com/","{\"learned_xpath_click\": \"#btnSubmit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#userid\"}"
"Conductor Searchlight","https://searchlight.conductor.com/login.html","{\"learned_xpath_click\": \"#j_login\", \"learned_xpath_password\": \"#j_password\", \"learned_xpath_username\": \"#j_username\"}"
"ConferenceCalls","https://www.conferencecalls.com/login.asp","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027Submit\\u0027][class\\u003d\\u0027btn btn-blue btn-large\\u0027][alt\\u003d\\u0027Login\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][style\\u003d\\u0027margin-bottom:0;\\u0027][maxlength\\u003d\\u002710\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][maxlength\\u003d\\u0027255\\u0027][name\\u003d\\u0027Email\\u0027]\"}"
"ConfirmIT Customersat","https://portal.customersat.com/login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserName\"}"
"ConfirmIT Express","https://author.confirmit.com/confirm/authoring/confirmitexpress/login.aspx","{\"learned_xpath_click\": \"#__l_LoginButton\", \"learned_xpath_password\": \"#__l_password\", \"learned_xpath_username\": \"#__l_username\"}"
